@relation netflix_Alg

@attribute Janner1 numeric
@attribute Janner2 numeric
@attribute Janner3 numeric
@attribute Country1 numeric
@attribute Country2 numeric
@attribute Main_Acter numeric
@attribute Director1 numeric
@attribute Director2 numeric
@attribute release_year numeric
@attribute rating numeric
@attribute duration[Seasons/Min] numeric

@data
13,7,?,31,?,294,?,?,68,1,86
2,35,?,21,19,3421,?,?,70,3,124
23,?,?,4,37,2503,?,?,65,3,1
4,?,?,4,?,3464,?,?,71,1,94
4,18,?,4,?,7,?,?,67,3,168
14,?,?,4,?,7,?,?,67,1,1
3,?,?,4,?,3465,?,?,69,1,94
22,25,?,4,?,3466,?,?,70,3,1
3,18,?,4,?,2021,?,?,60,1,85
12,23,22,10,?,3467,?,?,72,2,1
6,?,?,12,?,12,?,?,70,2,71
3,?,?,12,?,3468,?,?,69,1,88
2,10,?,14,?,3469,?,?,67,2,99
2,28,?,4,?,1480,?,?,69,1,96
2,?,?,4,?,3470,?,?,71,2,132
1,23,22,14,?,3471,?,?,71,2,1
2,35,?,4,?,1663,?,?,70,1,95
12,?,?,12,?,3472,?,?,70,3,1
4,?,?,4,?,128,?,?,68,1,97
19,?,?,4,?,12,?,?,69,2,3
7,?,10,8,?,3473,?,?,57,3,92
1,?,27,10,?,3474,?,?,67,2,1
19,23,?,4,?,3475,?,?,70,2,1
1,30,23,19,?,3476,?,?,71,3,2
3,10,18,6,?,3477,?,?,69,2,135
1,34,23,2,?,3478,?,?,71,3,2
8,?,?,10,?,3479,?,?,71,1,36
6,?,?,4,?,12,?,?,68,3,79
1,27,?,6,?,1493,?,?,67,1,3
6,10,29,6,?,12,?,?,65,1,53
4,11,?,12,?,558,?,?,69,1,94
7,2,?,4,6,2087,?,?,66,3,123
9,15,?,21,?,218,?,?,67,2,1
4,?,?,4,?,3480,?,?,70,1,103
6,17,?,4,?,3470,?,?,68,2,111
26,22,33,4,?,3481,?,?,71,1,1
4,11,?,21,12,3482,?,?,61,2,123
12,23,?,30,?,3483,?,?,71,3,1
9,23,?,21,?,3484,?,?,62,3,3
10,11,18,2,?,1232,?,?,66,2,100
7,28,35,4,?,3485,?,?,69,2,84
13,?,?,27,?,3486,?,?,70,2,75
13,7,?,4,?,3487,?,?,70,3,118
5,1,23,12,26,147,?,?,69,2,1
3,10,?,14,19,3488,?,?,71,1,102
7,2,?,4,?,2944,?,?,61,2,108
4,7,?,4,26,1505,?,?,55,1,98
1,22,?,10,?,3489,?,?,63,1,1
5,1,34,2,?,3490,?,?,70,2,1
5,15,?,4,?,3491,?,?,70,3,1
2,10,?,19,7,3492,?,?,68,3,115
9,1,30,21,?,3493,?,?,70,3,1
2,10,18,21,?,3494,?,?,68,1,99
2,10,?,21,?,3495,?,?,70,1,103
31,2,18,30,?,3496,?,?,50,2,101
7,35,?,4,?,220,?,?,61,2,99
9,5,15,21,?,3497,?,?,70,1,2
10,18,?,14,26,3498,?,?,69,2,129
10,18,?,14,?,2673,?,?,68,3,106
3,28,18,4,?,998,?,?,67,2,100
5,15,?,10,?,3499,?,?,60,2,1
2,?,?,4,?,2324,?,?,71,3,209
6,?,?,4,?,3500,?,?,71,3,24
2,10,?,21,19,1133,?,?,63,2,105
1,22,?,10,?,3501,?,?,61,2,1
16,1,?,37,?,889,?,?,66,3,1
2,10,18,9,?,3502,?,?,70,2,93
9,32,1,21,?,2793,?,?,65,3,5
6,?,?,64,?,12,?,?,68,3,112
6,10,?,19,?,12,?,?,67,2,52
15,1,34,4,?,3503,?,?,62,1,1
7,2,35,4,?,1071,?,?,59,2,106
19,23,?,4,?,3504,?,?,70,2,2
2,?,?,4,?,3505,?,?,68,2,123
5,1,22,8,?,1997,?,?,70,3,1
12,?,?,6,26,3506,?,?,62,3,1
2,10,?,25,?,3395,?,?,65,3,90
1,?,30,22,?,3507,?,?,68,3,1
13,2,?,4,31,2536,?,?,62,2,140
5,15,?,4,?,12,?,?,69,3,1
2,18,?,4,?,1539,?,?,69,2,95
4,10,?,1,?,3508,?,?,69,3,100
2,28,?,4,38,3509,?,?,70,2,97
27,?,?,10,?,3510,?,?,71,3,1
2,?,?,10,?,3511,?,?,71,3,141
1,26,22,31,?,3512,?,?,71,3,1
2,10,?,21,4,154,?,?,62,3,118
1,34,25,24,?,3513,?,?,69,3,1
7,35,?,21,4,3514,?,?,70,2,105
13,7,35,4,?,3515,?,?,71,1,93
23,22,?,4,?,1505,?,?,71,3,2
30,22,?,12,4,1389,?,?,61,3,6
1,?,22,22,?,3516,?,?,69,3,1
2,35,11,4,?,2258,?,?,58,2,98
13,?,?,4,?,3517,?,?,69,2,86
2,28,10,6,?,3518,?,?,64,2,113
1,23,33,15,?,3519,?,?,70,2,1
7,2,28,4,?,3520,?,?,70,1,98
6,10,?,52,46,3521,?,?,68,2,84
4,7,?,4,?,47,?,?,43,2,105
15,22,?,4,?,3522,?,?,71,2,1
24,2,?,30,?,3523,?,?,44,2,93
3,28,18,19,4,3524,?,?,62,1,88
2,?,?,4,?,3525,?,?,68,1,131
7,10,?,1,?,3526,?,?,70,1,44
2,10,?,49,48,3527,?,?,69,2,119
12,23,?,4,?,3528,?,?,71,3,1
9,1,26,21,?,3529,?,?,70,3,3
7,2,?,4,?,3530,?,?,71,1,99
6,?,?,21,?,3531,?,?,66,3,96
23,?,?,4,?,3002,?,?,70,2,1
1,23,?,15,?,3532,?,?,69,2,1
6,?,?,4,?,12,?,?,70,1,70
4,10,?,73,24,3533,?,?,70,2,107
6,10,?,21,16,3534,?,?,68,2,83
7,35,?,4,?,2907,?,?,71,1,110
2,17,?,4,?,3535,?,?,71,1,88
7,2,?,4,?,1133,?,?,71,2,96
7,10,35,14,?,3536,?,?,70,2,101
4,7,2,4,?,3537,?,?,70,1,83
6,?,?,4,?,12,?,?,69,2,87
1,26,22,31,?,3538,?,?,60,3,1
6,?,?,4,?,12,?,?,71,2,87
7,2,10,6,?,3539,?,?,68,1,118
1,30,22,10,?,3540,?,?,71,3,1
1,23,22,30,?,3541,?,?,71,3,2
5,1,22,10,?,3542,?,?,65,1,1
1,?,30,22,?,3543,?,?,69,2,1
5,1,?,22,?,516,?,?,71,2,1
2,10,35,14,24,3544,?,?,68,3,110
2,10,?,11,26,3545,?,?,68,2,118
7,28,?,12,4,1456,?,?,69,1,89
13,2,?,4,?,3546,?,?,70,3,85
1,22,?,10,?,699,?,?,61,1,1
13,?,?,19,?,1145,?,?,68,3,107
7,10,?,14,?,3547,?,?,71,1,86
2,10,18,26,?,3548,?,?,58,3,138
5,22,?,4,?,2144,?,?,67,2,1
7,10,35,46,21,3549,?,?,67,2,119
3,10,?,46,?,3550,?,?,69,1,93
7,29,17,10,?,976,?,?,71,2,30
6,?,?,4,?,12,?,?,71,3,87
24,7,17,4,?,3551,?,?,26,2,121
7,2,17,4,?,3552,?,?,60,1,95
6,10,?,27,25,12,?,?,66,3,103
4,11,?,28,4,4,?,?,55,3,201
4,11,?,28,4,4,?,?,54,3,179
2,10,?,24,39,2585,?,?,69,2,113
2,10,35,34,?,3553,?,?,67,1,127
7,17,?,21,26,405,?,?,60,1,87
7,2,28,4,?,3554,?,?,69,3,98
4,2,28,52,6,607,?,?,67,3,109
6,10,?,21,?,12,?,?,68,1,98
2,10,?,7,?,3555,?,?,34,1,82
7,10,11,23,?,1910,?,?,45,2,85
6,?,?,4,30,3556,?,?,69,2,90
12,?,?,12,4,3200,?,?,49,3,4
12,?,?,4,?,3557,?,?,70,2,2
22,33,?,4,?,3558,?,?,70,3,3
9,15,?,21,4,218,?,?,64,1,1
4,7,10,6,?,3559,?,?,70,3,137
6,29,?,4,?,3560,?,?,61,1,68
2,10,?,16,52,3561,?,?,71,2,107
7,3,10,19,52,3562,?,?,69,1,100
1,30,22,37,?,3563,?,?,69,1,1
13,6,?,4,?,3564,?,?,69,2,98
4,35,?,4,26,206,?,?,50,2,138
13,7,?,4,?,3565,?,?,67,2,40
2,28,?,4,?,1609,?,?,64,2,137
4,11,?,4,?,2258,?,?,51,3,136
4,11,?,4,?,2258,?,?,55,2,138
4,11,?,4,?,2258,?,?,55,2,129
3,28,10,14,?,3566,?,?,69,1,90
6,?,?,4,?,1951,?,?,70,3,116
2,10,?,22,?,3567,?,?,69,1,130
6,?,?,4,?,12,?,?,65,3,60
5,1,22,1,?,3568,?,?,71,3,2
2,10,?,49,14,3569,?,?,67,2,88
24,6,?,4,?,12,?,?,4,1,40
7,?,?,4,21,2590,?,?,61,2,94
22,?,33,4,?,3570,?,?,67,1,1
5,1,22,51,?,3571,?,?,67,3,1
7,2,28,4,?,210,?,?,69,2,113
7,10,?,23,?,3010,?,?,65,1,98
6,10,?,26,16,12,?,?,69,2,91
15,?,?,4,?,343,?,?,68,3,5
15,?,?,4,?,2266,?,?,71,3,1
12,23,?,19,?,12,?,?,64,1,2
1,34,26,14,?,2275,?,?,69,3,3
1,?,22,22,?,3572,?,?,68,3,1
1,22,?,10,?,3573,?,?,68,1,1
22,25,?,4,?,3574,?,?,69,2,1
2,10,35,34,?,149,?,?,64,2,132
6,?,?,21,?,284,?,?,69,2,44
2,28,10,27,?,3575,?,?,68,1,104
3,28,?,4,12,3576,?,?,68,1,91
2,?,?,28,?,3577,?,?,67,1,70
15,?,?,4,?,12,?,?,70,3,1
2,10,18,52,21,3578,?,?,70,1,102
1,23,22,45,?,1828,?,?,69,1,1
2,?,?,4,?,1387,?,?,69,1,93
6,?,?,4,?,12,?,?,70,2,92
7,2,10,14,2,3579,?,?,69,2,114
15,?,?,4,?,12,?,?,71,3,1
12,23,?,4,?,3580,?,?,69,1,4
9,5,15,21,?,12,?,?,67,3,1
2,10,29,16,?,3581,?,?,69,2,115
1,22,?,37,?,3582,?,?,71,3,1
7,?,?,10,?,1363,?,?,43,2,85
7,31,?,4,?,1363,?,?,40,3,85
24,2,17,4,?,2526,?,?,36,3,138
24,6,?,4,?,12,?,?,4,1,40
1,34,23,14,?,3583,?,?,71,1,1
12,26,33,30,28,3584,?,?,70,2,1
7,28,35,12,?,3585,?,?,70,1,82
2,10,?,14,68,3586,?,?,68,2,104
4,10,?,25,4,3587,?,?,70,2,121
22,?,?,4,?,2546,?,?,69,3,4
15,?,?,4,?,12,?,?,69,3,1
6,10,?,26,?,12,?,?,68,2,90
13,?,?,4,?,3588,?,?,70,1,99
22,?,33,4,?,3589,?,?,71,3,2
1,30,22,3,?,222,?,?,63,2,1
4,10,?,17,?,3590,?,?,68,2,104
23,?,?,4,?,1104,?,?,64,3,9
6,10,?,10,?,12,?,?,59,3,97
7,2,28,4,?,962,?,?,66,2,91
7,10,?,34,?,2487,?,?,60,1,106
3,18,?,4,?,42,?,?,70,1,95
22,25,?,4,?,3591,?,?,71,2,1
20,?,?,4,?,3592,?,?,52,2,111
22,25,?,4,?,3593,?,?,70,3,5
6,29,?,4,?,3594,?,?,67,3,84
2,28,?,19,36,3595,?,?,70,2,122
7,?,?,4,?,2517,?,?,69,1,94
8,?,?,4,?,3596,?,?,71,3,86
2,18,?,4,?,3597,?,?,70,3,121
5,1,30,32,?,3598,?,?,56,3,1
7,?,?,4,?,217,?,?,70,1,95
1,22,?,74,?,3599,?,?,70,3,2
4,7,?,21,?,1560,?,?,53,2,94
2,28,?,21,?,3600,?,?,68,2,87
4,?,?,4,?,2590,?,?,49,1,124
2,18,?,4,?,1175,?,?,45,2,141
7,35,?,4,?,3601,?,?,71,1,91
6,10,17,10,?,12,?,?,70,1,93
7,2,10,2,?,3602,?,?,66,2,143
1,30,23,10,?,3603,?,?,69,1,1
3,?,18,4,?,3604,?,?,71,1,91
2,29,35,21,4,114,?,?,56,3,141
2,10,?,14,?,2673,?,?,70,2,110
4,2,10,26,?,2376,?,?,65,3,155
13,7,?,4,56,2694,?,?,58,2,93
13,?,?,4,?,3605,?,?,66,2,78
2,?,?,75,98,296,?,?,69,2,118
6,?,?,4,?,3606,?,?,59,3,89
2,28,?,4,?,644,?,?,64,3,140
2,10,18,6,?,3607,?,?,67,2,124
7,10,?,10,?,2501,?,?,64,3,110
23,22,?,4,?,3608,?,?,71,3,1
7,28,?,4,?,1149,?,?,70,1,94
6,?,?,12,4,12,?,?,69,2,96
7,2,10,22,?,3308,?,?,56,2,116
2,10,?,19,?,3609,?,?,69,1,92
4,?,?,4,21,3610,?,?,66,1,91
1,22,?,31,?,3611,?,?,71,3,1
1,30,23,32,?,3612,?,?,57,2,1
13,?,?,4,?,3613,?,?,61,2,98
13,2,35,4,?,3515,?,?,70,2,102
1,30,22,31,?,3614,?,?,68,3,1
4,2,10,22,?,3615,?,?,69,2,125
3,10,18,8,?,3616,?,?,69,1,113
1,30,26,5,?,3617,?,?,71,3,2
6,?,?,4,?,3618,?,?,71,1,76
2,?,?,4,?,441,?,?,58,3,117
6,17,?,4,?,3619,?,?,70,1,90
15,?,?,12,?,3620,?,?,61,2,1
5,1,34,43,?,3621,?,?,70,3,1
6,?,?,4,?,12,?,?,70,1,105
1,22,?,27,4,3622,?,?,71,2,2
13,2,10,25,?,1224,?,?,60,3,119
2,18,?,4,26,2944,?,?,49,2,136
23,?,?,4,?,3623,?,?,71,3,7
27,?,?,4,?,3624,?,?,68,2,1
6,10,?,6,?,12,?,?,62,2,52
9,15,1,21,?,3625,?,?,58,3,1
6,17,?,4,12,3626,?,?,67,3,81
6,17,?,4,?,3627,?,?,68,2,77
2,10,35,14,?,3628,?,?,68,2,108
2,18,?,12,4,3135,?,?,71,2,130
6,17,?,4,?,12,?,?,69,2,120
2,28,10,28,?,3629,?,?,68,1,102
9,27,?,21,?,12,?,?,70,3,2
2,10,?,10,?,942,?,?,67,1,90
6,10,?,22,?,12,?,?,69,1,100
2,10,?,33,?,3630,?,?,70,2,123
1,22,25,19,?,3631,?,?,67,3,1
3,10,?,21,14,3632,?,?,68,1,90
4,7,?,4,?,210,?,?,67,1,120
3,28,11,63,22,3633,?,?,68,1,92
2,10,35,15,?,3634,?,?,63,2,93
3,18,?,4,?,214,?,?,54,2,116
2,10,?,21,?,3635,?,?,66,1,107
1,30,26,31,?,3636,?,?,70,3,1
3,10,18,21,12,2626,?,?,70,2,95
2,28,?,4,?,388,?,?,68,1,87
4,?,?,4,?,1133,?,?,46,2,111
1,22,?,51,?,3637,?,?,69,3,1
6,10,?,4,?,12,?,?,71,1,14
1,30,34,10,?,3638,?,?,71,3,1
6,10,29,21,?,3639,?,?,68,3,101
10,18,?,30,4,2879,?,?,66,2,103
9,15,1,21,?,12,?,?,69,2,1
13,7,?,4,?,1901,?,?,50,1,81
7,2,?,4,21,637,?,?,63,2,120
2,28,?,4,?,558,?,?,67,1,90
6,?,?,21,?,3640,?,?,69,1,47
2,10,?,16,19,1251,?,?,71,1,111
2,?,?,4,?,1759,?,?,41,3,94
4,35,?,4,?,3641,?,?,49,2,116
4,?,?,4,?,3642,?,?,69,2,92
2,28,10,27,21,3643,?,?,66,2,92
7,2,28,30,?,2793,?,?,64,2,99
2,18,?,26,12,2324,?,?,53,2,124
2,?,?,4,?,997,?,?,67,2,111
6,?,?,4,?,12,?,?,68,2,32
3,10,?,10,?,3644,?,?,70,1,98
6,?,?,30,4,12,?,?,58,1,91
13,7,?,4,19,2380,?,?,71,2,86
16,1,?,37,?,399,?,?,70,3,3
4,21,10,37,?,399,?,?,70,3,100
6,?,?,4,?,12,?,?,66,3,104
15,?,?,4,?,12,?,?,67,3,1
26,22,33,4,28,3645,?,?,70,3,2
7,10,29,6,?,205,?,?,66,1,123
13,6,17,4,?,3646,?,?,65,3,100
4,2,10,46,18,3647,?,?,68,3,108
11,18,?,4,?,314,?,?,66,1,97
2,10,?,6,?,572,?,?,69,1,90
2,10,?,6,?,572,?,?,67,1,91
3,18,?,26,?,3648,?,?,71,1,91
3,28,10,2,?,3649,?,?,67,1,90
2,10,35,25,?,83,?,?,65,3,163
5,22,?,4,?,3650,?,?,70,3,2
2,28,10,14,?,2673,?,?,70,1,110
2,10,?,6,21,3651,?,?,71,3,143
5,1,22,71,?,3652,?,?,69,3,3
22,?,?,4,?,3653,?,?,71,2,1
2,28,10,24,?,3654,?,?,71,3,93
1,?,23,22,?,3655,?,?,68,3,1
1,?,23,22,?,3656,?,?,70,3,2
4,35,11,4,?,3657,?,?,68,2,120
2,28,35,4,?,55,?,?,65,2,95
13,?,?,4,?,3658,?,?,60,2,97
2,28,10,7,?,3659,?,?,30,3,84
13,7,?,4,?,3420,?,?,71,1,46
1,22,?,19,?,3660,?,?,71,3,1
6,10,?,21,?,12,?,?,71,2,94
6,10,?,21,15,3661,?,?,65,2,105
7,2,28,4,?,1240,?,?,57,3,81
5,15,?,19,?,12,?,?,70,3,1
19,23,?,4,?,2523,?,?,70,2,2
2,28,18,4,?,31,?,?,67,2,122
15,?,?,4,?,274,?,?,69,3,2
15,?,?,4,?,274,?,?,69,3,1
1,26,22,8,?,3662,?,?,71,2,1
24,2,18,4,?,3663,?,?,6,3,94
18,?,?,4,?,3664,?,?,69,1,90
6,10,?,21,?,12,?,?,67,2,91
3,?,?,4,?,3665,?,?,69,2,89
12,?,?,4,12,3666,?,?,41,2,1
4,7,10,34,?,511,?,?,68,1,115
6,?,?,4,?,12,?,?,70,2,98
4,?,?,4,21,828,?,?,61,2,106
2,18,?,4,?,2944,?,?,51,3,139
2,10,?,24,?,3667,?,?,68,1,81
1,22,?,10,?,3668,?,?,70,3,1
31,3,28,4,?,3669,?,?,26,3,83
2,35,?,21,37,3670,?,?,66,3,123
2,10,?,15,?,3671,?,?,65,1,96
7,2,10,34,?,3672,?,?,68,1,118
7,2,28,4,?,3673,?,?,68,2,94
6,?,?,21,?,1824,?,?,69,2,58
4,11,?,4,35,2879,?,?,54,1,96
2,35,11,4,?,3674,?,?,61,2,107
2,11,18,21,14,891,?,?,70,1,97
4,35,?,4,19,3675,?,?,62,1,103
15,27,?,4,?,12,?,?,71,3,3
6,10,?,67,?,12,?,?,70,2,24
5,15,?,4,?,3676,?,?,68,2,1
7,?,?,4,?,3677,?,?,69,1,91
2,28,10,14,?,2040,?,?,70,2,136
7,10,?,14,?,91,?,?,70,3,91
2,28,17,4,?,2145,?,?,69,1,104
18,?,?,4,?,3678,?,?,48,1,94
7,?,?,21,?,1560,?,?,68,3,108
18,?,?,4,?,558,?,?,67,1,91
5,1,26,10,?,2375,?,?,60,2,1
6,10,?,21,?,3679,?,?,68,2,58
5,1,22,3,?,3680,?,?,68,3,1
22,?,?,46,12,412,?,?,62,3,4
4,7,?,4,?,2028,?,?,54,1,99
32,33,?,4,?,3681,?,?,15,3,4
4,7,10,23,31,45,?,?,56,1,106
2,?,?,21,16,620,?,?,71,3,126
7,35,?,4,?,3682,?,?,61,2,96
1,22,?,10,?,2044,?,?,61,1,1
26,?,33,4,?,12,?,?,71,3,1
3,10,?,8,?,3683,?,?,63,1,93
1,22,?,10,?,3684,?,?,69,1,1
15,?,?,4,?,3685,?,?,61,3,1
2,10,?,52,19,3686,?,?,68,2,106
6,?,?,4,?,3687,?,?,65,2,103
12,?,?,30,?,3688,?,?,71,2,1
2,10,35,34,?,3294,?,?,68,1,130
1,26,?,31,?,3689,?,?,71,3,1
6,?,?,4,?,3690,?,?,69,3,91
22,?,33,4,?,3691,?,?,69,3,8
3,18,?,4,?,3692,?,?,69,1,92
7,10,?,10,?,3693,?,?,70,1,103
15,?,?,4,?,12,?,?,69,3,1
2,28,10,6,?,1773,?,?,68,2,72
32,26,22,4,?,3694,?,?,70,3,9
4,2,10,15,?,3695,?,?,67,1,98
10,11,?,31,?,3696,?,?,71,2,125
15,?,?,4,?,3261,?,?,59,3,1
10,18,?,14,?,3697,?,?,70,1,93
2,10,?,30,4,3698,?,?,66,2,111
13,?,?,28,21,3670,?,?,59,2,112
7,17,?,4,?,210,?,?,50,1,90
3,10,?,34,?,3699,?,?,58,1,101
7,2,10,9,?,3316,?,?,68,1,101
7,10,35,9,?,958,?,?,69,1,98
7,?,?,4,?,210,?,?,70,1,117
22,?,?,4,?,3700,?,?,57,3,7
6,?,?,21,?,12,?,?,68,2,41
12,23,?,4,?,3701,?,?,70,3,1
9,1,23,21,?,3702,?,?,69,2,2
13,2,29,6,?,1665,?,?,69,2,117
3,28,?,21,12,3703,?,?,67,2,92
3,18,?,4,?,3704,?,?,70,1,88
26,22,?,7,4,3705,?,?,71,3,1
2,10,18,19,?,3706,?,?,71,2,116
1,30,23,31,?,858,?,?,62,1,1
6,10,?,21,?,12,?,?,68,1,47
7,2,?,38,?,3707,?,?,68,2,100
2,10,?,19,?,3708,?,?,69,2,114
4,?,?,21,4,1012,?,?,51,2,128
4,7,10,19,?,3709,?,?,70,2,101
2,35,?,4,?,3710,?,?,71,1,108
9,15,1,21,?,3711,?,?,71,3,3
6,?,?,21,?,3712,?,?,70,1,53
9,12,?,21,26,1633,?,?,71,3,3
10,11,18,35,13,3713,?,?,68,1,99
5,1,22,42,?,3267,?,?,71,1,1
18,?,?,12,?,3714,?,?,69,1,89
5,1,22,5,?,3715,?,?,71,3,2
1,30,23,32,?,3716,?,?,61,1,1
7,10,?,46,?,3717,?,?,68,3,83
4,7,10,23,?,3718,?,?,37,1,85
7,2,10,6,?,1960,?,?,71,1,135
6,?,?,12,?,3719,?,?,68,2,94
2,10,35,6,?,3720,?,?,69,2,104
7,10,29,6,?,3721,?,?,65,2,132
6,29,?,4,?,3722,?,?,40,3,89
7,2,28,4,?,3049,?,?,71,2,97
20,?,?,4,?,3723,?,?,68,1,67
6,?,?,4,?,12,?,?,68,2,86
7,10,?,19,52,207,?,?,68,1,110
7,2,10,14,?,146,?,?,69,2,99
1,26,22,52,?,3724,?,?,71,2,1
1,25,?,8,?,3725,?,?,66,2,1
1,22,?,15,?,312,?,?,69,3,1
1,?,30,22,?,3726,?,?,67,3,1
7,10,35,31,?,1613,?,?,69,2,107
6,10,29,52,?,12,?,?,67,2,77
2,28,10,6,4,3727,?,?,67,3,123
4,10,17,8,?,3728,?,?,69,1,122
4,7,11,4,?,3729,?,?,69,3,131
2,10,?,21,?,3730,?,?,62,2,125
2,10,?,21,30,3730,?,?,62,2,125
4,10,?,23,31,199,?,?,68,3,88
1,34,22,14,?,3731,?,?,71,2,1
9,1,27,21,?,12,?,?,70,2,1
7,2,10,10,?,2971,?,?,62,1,96
3,?,?,4,?,3732,?,?,70,3,87
7,2,10,6,?,3733,?,?,69,1,133
2,18,?,4,?,870,?,?,69,1,93
24,6,?,4,?,3734,?,?,7,2,42
5,1,22,30,?,3735,?,?,70,3,1
27,?,?,4,?,3736,?,?,71,2,1
1,30,34,14,?,3737,?,?,69,3,1
5,1,22,31,?,3738,?,?,69,3,1
19,23,?,4,?,3739,?,?,71,1,1
20,?,?,4,?,3740,?,?,71,1,56
6,20,?,4,?,3741,?,?,67,3,92
20,?,?,4,?,3741,?,?,70,2,58
4,2,10,6,?,3742,?,?,68,1,130
2,10,17,24,16,2585,?,?,68,1,98
5,1,34,2,?,3602,?,?,71,1,1
2,10,18,31,?,3743,?,?,68,1,108
2,10,?,6,?,3744,?,?,69,3,151
1,22,?,32,?,3745,?,?,71,1,1
20,?,?,4,?,874,?,?,42,2,30
20,?,?,4,?,874,?,?,43,1,30
29,20,?,21,?,3746,?,?,63,3,146
29,20,?,21,?,3746,?,?,60,3,127
7,2,10,6,?,3747,?,?,65,3,125
2,28,10,2,33,497,?,?,70,1,96
4,11,?,4,?,3748,?,?,70,2,88
15,?,?,4,?,12,?,?,69,3,1
1,22,?,10,?,2720,?,?,61,1,1
5,15,1,10,?,3749,?,?,66,1,1
13,29,?,14,16,3750,?,?,68,2,99
2,28,11,4,?,3751,?,?,70,1,97
13,?,?,4,?,3752,?,?,66,3,78
27,?,?,4,?,12,?,?,71,2,1
12,?,?,26,4,3753,?,?,66,2,1
12,?,?,10,?,3754,?,?,70,1,1
2,28,18,4,?,3755,?,?,58,2,81
6,?,?,4,57,12,?,?,68,2,84
6,?,?,4,?,12,?,?,71,2,88
7,10,?,19,?,3756,?,?,70,1,95
2,28,?,4,?,2199,?,?,69,2,108
7,31,?,4,?,2858,?,?,47,2,108
9,32,23,21,?,3757,?,?,67,3,3
12,?,?,12,?,3758,?,?,70,1,2
7,10,?,14,?,91,?,?,69,1,96
20,?,?,4,?,3759,?,?,69,2,61
20,?,?,4,?,3760,?,?,70,1,63
20,?,?,4,?,3760,?,?,64,1,46
20,?,?,24,?,3761,?,?,70,3,78
6,10,?,24,?,3762,?,?,68,2,86
1,22,?,3,?,699,?,?,61,3,1
7,2,10,6,?,205,?,?,69,3,145
6,10,29,21,12,12,?,?,69,2,89
1,22,?,12,37,3763,?,?,69,3,1
13,7,?,10,?,3764,?,?,53,2,60
20,?,?,4,?,3765,?,?,63,2,57
20,?,?,4,?,3766,?,?,66,3,74
20,?,?,4,?,3766,?,?,70,3,71
20,?,?,4,?,3766,?,?,68,3,74
20,?,?,10,?,3767,?,?,68,1,63
4,?,?,21,4,1012,?,?,49,2,119
1,?,30,22,?,3768,?,?,69,3,1
1,?,26,22,?,3769,?,?,68,3,1
6,?,?,4,?,3770,?,?,68,2,117
2,?,?,4,?,3771,?,?,40,2,94
1,23,?,33,?,3772,?,?,69,3,2
9,15,?,21,4,12,?,?,70,1,1
9,5,1,21,?,3773,?,?,71,3,1
9,5,1,21,?,3773,?,?,63,3,2
27,?,?,4,?,12,?,?,70,1,3
2,28,10,6,?,3774,?,?,68,1,87
2,10,18,14,?,2673,?,?,68,1,106
12,23,?,12,4,3775,?,?,67,3,5
7,?,?,4,?,3776,?,?,68,1,94
2,28,10,6,?,3777,?,?,70,3,107
1,27,?,10,?,12,?,?,68,1,1
4,?,?,4,?,3778,?,?,67,1,94
20,?,?,4,?,3002,?,?,69,1,59
2,28,10,6,?,3779,?,?,59,2,130
32,5,1,12,?,3247,?,?,70,3,12
8,?,?,12,?,3247,?,?,66,2,89
8,?,?,12,?,3247,?,?,66,1,81
7,31,?,12,?,2631,?,?,61,3,102
7,10,?,12,?,3247,?,?,67,1,74
1,23,?,12,?,3247,?,?,68,3,1
1,23,?,12,?,3416,?,?,69,3,1
7,31,?,12,?,3416,?,?,60,3,47
23,?,?,12,?,3247,?,?,71,3,1
7,31,?,12,?,2631,?,?,58,3,95
8,?,?,12,?,3416,?,?,56,3,46
3,10,?,8,?,3780,?,?,59,1,88
4,3,10,22,?,3781,?,?,68,3,118
7,31,2,21,?,875,?,?,48,3,94
2,18,?,4,?,3782,?,?,60,2,114
9,1,22,21,?,3783,?,?,71,2,1
28,35,?,4,?,3784,?,?,69,2,83
11,18,?,21,31,637,?,?,66,2,119
5,1,33,19,52,3785,?,?,69,3,1
6,?,?,12,?,3786,?,?,69,3,79
12,?,?,4,?,3787,?,?,65,3,1
12,?,?,4,?,3788,?,?,71,2,1
12,?,?,10,?,3789,?,?,70,2,1
12,?,?,12,4,863,?,?,68,3,1
12,?,?,4,?,3790,?,?,68,2,1
2,28,18,21,1,2519,?,?,66,3,114
7,2,28,4,?,3791,?,?,68,1,94
7,10,?,5,?,3792,?,?,70,1,111
5,1,22,12,4,3793,?,?,70,3,3
6,29,?,4,?,3794,?,?,71,2,85
6,2,10,21,?,12,?,?,69,1,82
6,?,?,12,?,12,?,?,67,2,82
12,?,?,22,4,3795,?,?,70,2,2
7,31,3,4,?,456,?,?,42,2,96
7,3,11,10,?,3796,?,?,47,1,100
7,3,11,4,?,3797,?,?,53,1,104
7,3,11,4,?,3797,?,?,56,1,101
7,3,11,18,4,3797,?,?,67,1,99
4,7,3,4,18,3797,?,?,70,1,98
2,?,?,21,?,3197,?,?,68,1,100
20,?,?,4,?,3798,?,?,69,2,67
20,?,?,4,?,3798,?,?,70,2,64
5,1,30,10,?,3799,?,?,71,3,1
15,?,?,10,?,3800,?,?,71,2,1
7,2,28,6,?,3801,?,?,37,3,134
4,2,10,6,?,559,?,?,47,1,173
